filename,category,path,extracted_text,cleaned_text,dates,amounts,pan,account_numbers,name
54.jpg,Utility,../data/raw/Utility/54.jpg,"i

M g

B
% AVERY GAS SERVICE

. Lazmi Nagar, Delhi-110892

B 10474, Ramesh Pa

§ Order 1, 2300 turag s, aors AT TABKPC Iz a0
2 Comnotp Rellowerqoney Tos v 510088570
H Name ¢ I614/2500000039942987 Tox fnvoice Dt 477121293
2 Addregs : MOHAMMAD PTROZ Booking No : 00
| ElliggwoicommiacoLony  BeskingDaie 404Gy

SEELAM fUR DELHI Price(Rs.) : 1414

UTGSTG25% Bs) 1314

PHOTO CHOWK EAST DELHL oasT@? - 000

DaL1i00s3 Oplinepaid®Rs) [y

Landmark R Castles Incentivenss _Log

£ Category/Arca : Domestic/ Seclam Pur Nex Payable(Re.)

£ Equipment/Qy  : 142Kg/ HSN:27111900/ 1

H Quota : mkgoroum|7o§ I\gg HQ:TZW A ’1:""“ % &9
& Advance/Loan(Rs.): 43500 719555555 T W T F=1)
2 Subsidy Amt will be transterred to Bank Al lsked w0

5
XXOCKXES9
5 Aadhar XXX eUse hadianil Gne app or ex.indiannilin

Now Book & Pay vlin « .
e e T R ROV D VP TEe

AR T
mmws@»‘ﬁﬂﬂ?‘ 35 GaVEr: For B4 o Rovking D 3911556411 Onli: Bk Visk. s g in
Congismés Serviee Cell -

00-28:","i M g B % AVERY GAS SERVICE . Lazmi Nagar, Delhi-110892 B 10474, Ramesh Pa § Order 1, 2300 turag s, aors AT TABKPC Iz a0 2 Comnotp Rellowerqoney Tos v 510088570 H Name ¢ I614/2500000039942987 Tox fnvoice Dt 477121293 2 Addregs : MOHAMMAD PTROZ Booking No : 00 | ElliggwoicommiacoLony BeskingDaie 404Gy SEELAM fUR DELHI Price(Rs.) : 1414 UTGSTG25% Bs) 1314 PHOTO CHOWK EAST DELHL oasT@? - 000 DaL1i00s3 Oplinepaid®Rs) [y Landmark R Castles Incentivenss _Log £ Category/Arca : Domestic/ Seclam Pur Nex Payable(Re.) £ Equipment/Qy : 142Kg/ HSN:27111900/ 1 H Quota : mkgoroum|7o§ I\gg HQ:TZW A ’1:""“ % &9 & Advance/Loan(Rs.): 43500 719555555 T W T F=1) 2 Subsidy Amt will be transterred to Bank Al lsked w0 5 XXOCKXES9 5 Aadhar XXX eUse hadianil Gne app or ex.indiannilin Now Book & Pay vlin « . e e T R ROV D VP TEe AR T mmws@»‘ﬁﬂﬂ?‘ 35 GaVEr: For B4 o Rovking D 3911556411 Onli: Bk Visk. s g in Congismés Serviee Cell - 00-28:","['Order 1, 2300']",[],[],"['510088570', '2500000039942987', '477121293', '719555555', '3911556411']",
55.jpg,Utility,../data/raw/Utility/55.jpg,"¥} MADHYANCHAL VIDYUT VITARAN NIGAM LTD. LUCKNOW

R L

0055807

A/C No : 0325453627

_ al-ComNomIGE” © Frimed by STSUSER 2572018 10:4900 PM
e DAVA i Na T GaZSI7STEE ik D L3018
‘dFess - GEERIDAVAL NAGAR PAISSAAR DEMART DEENDAYAL Ouscomneston Date AU 201
NAGAR PAISSARR DEHAAT DEENDAYAL NAGAR PAISSARR
DEHAAT BARABANKI Nawabgan) (Barabrk] UP 225001 IND
Ticke - CTRzA5E Bock No ;2522200801 D 20 JUCZ0TE WARKING: DEWAND VGLATED, VIakt
Gision : DIVazise2 SCho Bil Monin - JUL2015 v appcionline.com to enhance Load System wil
Sub Divison : SDON25222 | Acooun No - 0325453627 increase Load  violsed for 3 cantinuous monts
KNo' 7401008152178
Weier Badge | Weter | Recor | BT Frevious Corent F | WP | Eiied | Feriod | Weter Read | Weter
No. No. d Basls Read Dale Read Read Date Read Units. | {Monlhs} Rmrk Status.
e
TooRSTE o L S -2 I R e R W o 3 D
5 o]
TR o057 | 67678 | OK T erers [T & D
s K
Aasersed Ul Advaimen Unis TorTBed s
[T Wi I3
T
Trrears Detala(T EC Caleuiation Comection Do
Calegory Amourke) | | Ui | Fien “Amount Deserton | | Tor 00 e
areaars 000 uoply Type ]
Previous Late Pymot Surcharge oas | 17 525100 | Energy Oharge | | Sancioned Loag 110080
Miscallaneous Arrears. 0.00 Sacurily Daposit (£) 9000
Tolat 04 noperais Galanca(t) ]
Addtional Sacurty H
Securiy Deposi imecest ey
Bl Detals( 1 B Gotals( 1 Tost Payment Sisivs
Tectrety Charges 525700 | Telmert Armoant 60 | Amouni®y FE
Fixed'Demand Charges 1725712500 | (Ajinstalimanl Receipt No. 032545319364
RuralDap Aebita 000 | Numoer Recalpt Dare 07.UL 2018
Load Facor Rebate oo
Fowet Loom Rebate o0 Paymen Delals ——
‘Amaunt for Min Charges. 000 oo
Dishonor Cheque oo
Solar Hester Rebata 000 [Tou Faybe TS Previons Corampiion Patern
Fudl Surcharge 500 | Amaum(t) o U (W [Unls[Damand S
L7 Meterig sucharge o ey
Surcharge excesding Demand 34510068.00 | Pavable Amountin | Five Crore Thiny Eight Lakn | [T2078 {704 o OK
Gapactar Surcharge 000 | words Seven Thousand Two LT N (] —
Current Bill LPSC 2899 Hundred Exghly Eight Rupees | [FER 5518 (874 [0 OK
Electricity Duty 120475320 Only [ JAN2015 856 [0 OK
Regulatory Surcharge? 0.00 DEC-2017 [ 726 132 OK
Regulatory Surchargs2. 73BB7243 [NOV-2017 | 1055 142 OK
Maminance Chatges 000
Provisional Adjustment 0.00
Tarl Adsimeris om
Datil om
Greai 000
Gurren Payatia Amounte) s3607288 680
ooy et Eraey Prodiod
ot sy i, oy i st ary s
Book T TG Coumier o Ol Roet e oot LTS
SeSeze0T TAO\O0R 27T TizbiseT T
Tecvd Amiin Aa] Paidby Chaad o “Chgdd Ot Bk Bakbr
Trotpl Ami In Figures} ] 0 T Words) To Fupees Oy
Counter Name ecelved by Toloction Bate e Date XS
Jotal Amoun Payable by due Date{ 1) 53607288
Cashisr Signature

NOTE:Pay your Bit oriine- sauw.uppeioniine, com
EXECUTIVE ENGINEER - EDD Barabanki

Pay DDCheque i favour of E-Suvidha

DIAL TOLL FREE 1912 FOR BILL & SUPPLY COMPLAINTS","¥} MADHYANCHAL VIDYUT VITARAN NIGAM LTD. LUCKNOW R L 0055807 A/C No : 0325453627 _ al-ComNomIGE” © Frimed by STSUSER 2572018 10:4900 PM e DAVA i Na T GaZSI7STEE ik D L3018 ‘dFess - GEERIDAVAL NAGAR PAISSAAR DEMART DEENDAYAL Ouscomneston Date AU 201 NAGAR PAISSARR DEHAAT DEENDAYAL NAGAR PAISSARR DEHAAT BARABANKI Nawabgan) (Barabrk] UP 225001 IND Ticke - CTRzA5E Bock No ;2522200801 D 20 JUCZ0TE WARKING: DEWAND VGLATED, VIakt Gision : DIVazise2 SCho Bil Monin - JUL2015 v appcionline.com to enhance Load System wil Sub Divison : SDON25222 | Acooun No - 0325453627 increase Load violsed for 3 cantinuous monts KNo' 7401008152178 Weier Badge | Weter | Recor | BT Frevious Corent F | WP | Eiied | Feriod | Weter Read | Weter No. No. d Basls Read Dale Read Read Date Read Units. | {Monlhs} Rmrk Status. e TooRSTE o L S -2 I R e R W o 3 D 5 o] TR o057 | 67678 | OK T erers [T & D s K Aasersed Ul Advaimen Unis TorTBed s [T Wi I3 T Trrears Detala(T EC Caleuiation Comection Do Calegory Amourke) | | Ui | Fien “Amount Deserton | | Tor 00 e areaars 000 uoply Type ] Previous Late Pymot Surcharge oas | 17 525100 | Energy Oharge | | Sancioned Loag 110080 Miscallaneous Arrears. 0.00 Sacurily Daposit (£) 9000 Tolat 04 noperais Galanca(t) ] Addtional Sacurty H Securiy Deposi imecest ey Bl Detals( 1 B Gotals( 1 Tost Payment Sisivs Tectrety Charges 525700 | Telmert Armoant 60 | Amouni®y FE Fixed'Demand Charges 1725712500 | (Ajinstalimanl Receipt No. 032545319364 RuralDap Aebita 000 | Numoer Recalpt Dare 07.UL 2018 Load Facor Rebate oo Fowet Loom Rebate o0 Paymen Delals —— ‘Amaunt for Min Charges. 000 oo Dishonor Cheque oo Solar Hester Rebata 000 [Tou Faybe TS Previons Corampiion Patern Fudl Surcharge 500 | Amaum(t) o U (W [Unls[Damand S L7 Meterig sucharge o ey Surcharge excesding Demand 34510068.00 | Pavable Amountin | Five Crore Thiny Eight Lakn | [T2078 {704 o OK Gapactar Surcharge 000 | words Seven Thousand Two LT N (] — Current Bill LPSC 2899 Hundred Exghly Eight Rupees | [FER 5518 (874 [0 OK Electricity Duty 120475320 Only [ JAN2015 856 [0 OK Regulatory Surcharge? 0.00 DEC-2017 [ 726 132 OK Regulatory Surchargs2. 73BB7243 [NOV-2017 | 1055 142 OK Maminance Chatges 000 Provisional Adjustment 0.00 Tarl Adsimeris om Datil om Greai 000 Gurren Payatia Amounte) s3607288 680 ooy et Eraey Prodiod ot sy i, oy i st ary s Book T TG Coumier o Ol Roet e oot LTS SeSeze0T TAO\O0R 27T TizbiseT T Tecvd Amiin Aa] Paidby Chaad o “Chgdd Ot Bk Bakbr Trotpl Ami In Figures} ] 0 T Words) To Fupees Oy Counter Name ecelved by Toloction Bate e Date XS Jotal Amoun Payable by due Date{ 1) 53607288 Cashisr Signature NOTE:Pay your Bit oriine- sauw.uppeioniine, com EXECUTIVE ENGINEER - EDD Barabanki Pay DDCheque i favour of E-Suvidha DIAL TOLL FREE 1912 FOR BILL & SUPPLY COMPLAINTS",[],[],[],"['0325453627', '2522200801', '0325453627', '7401008152178', '1725712500', '032545319364', '120475320']",
56.jpg,Utility,../data/raw/Utility/56.jpg,,nan,[],[],[],[],
57.jpg,Utility,../data/raw/Utility/57.jpg,"ABC Powers Inc.

(123) 123-4567
info@abcpowers.com
www.abcpowers.com

UTILITY BILL

Account No.
12345678910

Account Name
Leslie Holden

Address

4344 Poco Mas Drive
Dallas, FL, 33009

Meter Information

Date usage {kwh)

1 11/01/2021 300

Bill Summary
Previous Charges {$)
Current Charges ($)
Total Amount ($)
Due Date

REMINDERS:

Statement Date
November 15, 2021

Period Statement from
November 1,2021

Period Statement until
November 13,2021

Cast (per kwh) Amount (5}
10 3000
$1.00
$3,000.00
$3001

November 19, 2021

1. Present your Statement of Account when paying your tility bill.

2. without this document, you wil be required to provide the
account number, account name, and amount to be paid.

3. Please check your online accounts after payment in order to make
sure that the payment is pushed through.

4.1Fyou have any questions, please contact us at (123) 123-4567 o

email us at info@noemail.com.","ABC Powers Inc. (123) 123-4567 info@abcpowers.com www.abcpowers.com UTILITY BILL Account No. 12345678910 Account Name Leslie Holden Address 4344 Poco Mas Drive Dallas, FL, 33009 Meter Information Date usage {kwh) 1 11/01/2021 300 Bill Summary Previous Charges {$) Current Charges ($) Total Amount ($) Due Date REMINDERS: Statement Date November 15, 2021 Period Statement from November 1,2021 Period Statement until November 13,2021 Cast (per kwh) Amount (5} 10 3000 $1.00 $3,000.00 $3001 November 19, 2021 1. Present your Statement of Account when paying your tility bill. 2. without this document, you wil be required to provide the account number, account name, and amount to be paid. 3. Please check your online accounts after payment in order to make sure that the payment is pushed through. 4.1Fyou have any questions, please contact us at (123) 123-4567 o email us at info@noemail.com.","['11/01/2021', 'November 15, 2021', 'November 1,2021', 'November 13,2021', 'November 19, 2021']",[],[],['12345678910'],Leslie Holden Address
58.jpg,Utility,../data/raw/Utility/58.jpg,"SERVICE FOR o ACCOUNT NUMBER Page 1 of 2

ANY CUSTOMER 0-0000-0000-0000
123 MAIN STREET

COLUMBIA SC 29201 DATE DUE AMOUNT DUE

Sep 27 2021 $154.29

Dominion Energy South Carolina DominionEnergySC.com

o ACCOUNT SUMMARY

Previous Bill Amount $188.68 =™
ePayment Received 09/02/21 THANK YOU -188.68
Current Charges 154.29

Amount Due on 9/27/21 $154.29
A late payment charge of 1.5% may be added fo any balance remaining 25 days after billing.
Any remaining balance after 5pm on 10/5/21 is subject to late payment charges.

SUMMARY OF CURRENT CHARGES

Electric Charges $130.80
Gas Charges 23.49
Total Current Charges $154.29

©",SERVICE FOR o ACCOUNT NUMBER Page 1 of 2 ANY CUSTOMER 0-0000-0000-0000 123 MAIN STREET COLUMBIA SC 29201 DATE DUE AMOUNT DUE Sep 27 2021 $154.29 Dominion Energy South Carolina DominionEnergySC.com o ACCOUNT SUMMARY Previous Bill Amount $188.68 =™ ePayment Received 09/02/21 THANK YOU -188.68 Current Charges 154.29 Amount Due on 9/27/21 $154.29 A late payment charge of 1.5% may be added fo any balance remaining 25 days after billing. Any remaining balance after 5pm on 10/5/21 is subject to late payment charges. SUMMARY OF CURRENT CHARGES Electric Charges $130.80 Gas Charges 23.49 Total Current Charges $154.29 ©,"['09/02/21', '9/27/21', '10/5/21']",[],[],[],
59.jpg,Utility,../data/raw/Utility/59.jpg,"XKXXXXXXXKXXXK

Bill Date 26-Jun-2009 [ !

LPSC for 30 days or Part :

Bifl Month: JUN-2008 96.64

Amount Upto 30 days: 653000 Amount Upto 60 days : 6630.00

Derived Connected Load / Max MDI 4.00 KW",XKXXXXXXXKXXXK Bill Date 26-Jun-2009 [ ! LPSC for 30 days or Part : Bifl Month: JUN-2008 96.64 Amount Upto 30 days: 653000 Amount Upto 60 days : 6630.00 Derived Connected Load / Max MDI 4.00 KW,[],[],[],[],
6.jpg,Utility,../data/raw/Utility/6.jpg,"HP ANYTIME- 9666023456
24 Mr Refill Booking

For Emergency 9966 876 938
For Complaint : 1800 233 3555

HP GAS

SRISATYA MAHALAKSHMI GAS AGENCY

’ COST OF ’ KG OYL. RS. 1
CONSUMER KO. : . CASH MEMO :
o DGCC BOOK NO. : B TSSUEDT 2, g
.NAME : ) - o T DELIVERY 0t. 5
, ADDRESS : - VERY MAN : &
e £
=
ORDER NO./DATE
DELIVERY DATE/TIME
e - SUBSIDY CONSUMED e
SPECIAL INSTRUCTIOH » E '
.

D.No, 8-272/30/3, VUDA Colony, Gopalepatnam, W
ETSTIEIEI i jooo) 2520001, 2520611, 3520711 g S

3l
I","HP ANYTIME- 9666023456 24 Mr Refill Booking For Emergency 9966 876 938 For Complaint : 1800 233 3555 HP GAS SRISATYA MAHALAKSHMI GAS AGENCY ’ COST OF ’ KG OYL. RS. 1 CONSUMER KO. : . CASH MEMO : o DGCC BOOK NO. : B TSSUEDT 2, g .NAME : ) - o T DELIVERY 0t. 5 , ADDRESS : - VERY MAN : & e £ = ORDER NO./DATE DELIVERY DATE/TIME e - SUBSIDY CONSUMED e SPECIAL INSTRUCTIOH » E ' . D.No, 8-272/30/3, VUDA Colony, Gopalepatnam, W ETSTIEIEI i jooo) 2520001, 2520611, 3520711 g S 3l I",[],[],[],['9666023456'],
60.jpg,Utility,../data/raw/Utility/60.jpg,"Wonegpth AETE BTWTHD dasa_g 2.93TOR RO
BANGALORE WATER SUPPLY AND SEWERAGE BOARD

Qeor s, LUTNAE FKHC DeF g Koad,
Sub Division Name ) Bill No.
2980T Koas, &Siémﬁ ik @T°.e350°, Kosd, 24971 aN17-243
Consumer 1.D. and Type R.R. No. /

|

Qe083TF LOT DEToE T3l 87 Dos
Meter Reading Date 12/05/2010 Lt Date of Payment [27/05/2010
weead s Ts Svon 2
Consumer Name & Address =
S VISHWANATH GBS TS 701000
264, 6TH BLOCK, VIDYARANYRPesmAReading

Lo s 696000

Previous Reading
TRRIH QTTRE

W DeoN Fiere 5000
Consumption Lts,
Payment Details
. SToR Seg de.WQ
Particulars Amount in Rs.

fegh Bouezd dz«g‘ / Water Charges

Bangalore

w5CeR dt{j Sanitary Charges
4
favel e R0 Y / S C for borewetl -

a3 g / Other Charges

to Serve you better.

Soord Rt evds HesSodr Sk

Lol wed / Arrears

e SroBeTR Wl SR

Pay on time and help BW§SB

wodch e wd, / Interest on Arrears

Wiy, 228, /Total Amount 83.00
Rupees Eighty Three Only

Previous Month Payment

Receipt bips 27 A Bele Amoundg Hdsde ECs Paid at

This Bill Payable through ECS

R amssgsdes: asBAdn ss dndadgg Regh BTITIE QI T WKL
Note : If payment is not made before the due date steps for disconnection of supply will be initW","Wonegpth AETE BTWTHD dasa_g 2.93TOR RO BANGALORE WATER SUPPLY AND SEWERAGE BOARD Qeor s, LUTNAE FKHC DeF g Koad, Sub Division Name ) Bill No. 2980T Koas, &Siémﬁ ik @T°.e350°, Kosd, 24971 aN17-243 Consumer 1.D. and Type R.R. No. / | Qe083TF LOT DEToE T3l 87 Dos Meter Reading Date 12/05/2010 Lt Date of Payment [27/05/2010 weead s Ts Svon 2 Consumer Name & Address = S VISHWANATH GBS TS 701000 264, 6TH BLOCK, VIDYARANYRPesmAReading Lo s 696000 Previous Reading TRRIH QTTRE W DeoN Fiere 5000 Consumption Lts, Payment Details . SToR Seg de.WQ Particulars Amount in Rs. fegh Bouezd dz«g‘ / Water Charges Bangalore w5CeR dt{j Sanitary Charges 4 favel e R0 Y / S C for borewetl - a3 g / Other Charges to Serve you better. Soord Rt evds HesSodr Sk Lol wed / Arrears e SroBeTR Wl SR Pay on time and help BW§SB wodch e wd, / Interest on Arrears Wiy, 228, /Total Amount 83.00 Rupees Eighty Three Only Previous Month Payment Receipt bips 27 A Bele Amoundg Hdsde ECs Paid at This Bill Payable through ECS R amssgsdes: asBAdn ss dndadgg Regh BTITIE QI T WKL Note : If payment is not made before the due date steps for disconnection of supply will be initW","['12/05/2010', '27/05/2010']",[],[],[],
61.jpg,Utility,../data/raw/Utility/61.jpg,"PASCOAG
UTILITY BISTRICT
WATER DEPARTMENT 12345678
50001 107
PASCOID, 7 O350

Previous Baiance. $277.69
Custamer Servie: 4015686222 [ [N
¥ 401 568 0068 T 817769 ¢8|
MonTus, W &t 7:000M 1o 33061 Balanca Forvard 5000
rur. 7003 15 7:006M Curtent harges s21267

Wabsie: wewpudriorg

SMPLE BUSINESS KAVE
PR ShPLs Read.

Due 1 COVIDLS we e not csepting casn pavments
P o
Shop Bor 3t ot el SHeE b (ke A o out
SR T an s 15 ot the boorh T A B
it

N Sma Chrte. pet
Pt chare 501
ety nouz0m o g
T2u8 3780 90030 P, )
i 0nse0n e smogn
War Qua e 100252 oo garm
Vil S horge 0003420 im0 ez
s Chas 0001248 lan a4
Sty O v et o o SaraTor sisa
SuMMARY CURRENTSERVICETOTAL 521267

mion nomie “TOAL chaRaEs
Avkvally Tomp

e BEERECHAEIEY

558 icsedo s saple orpaperc.

Nrs::‘clﬂ QR Cade to update scoount 12345678

FRSCAB RID2355

Please fill in amount
DO NOT SEND CASH

[H—
PAYMENY OPTIONS Pas Uty DIz Water Sarv
"" NS i T —
TR ip— pascong iy
& mPersaas 253 P Ma St Prscon R Prowdsnce. Al 029011035

[ Forrprone: cormonrisess5 7305710
9 Fayonine  bios/lputiamatiubany
A5900103950028000002126.7000002126,77","PASCOAG UTILITY BISTRICT WATER DEPARTMENT 12345678 50001 107 PASCOID, 7 O350 Previous Baiance. $277.69 Custamer Servie: 4015686222 [ [N ¥ 401 568 0068 T 817769 ¢8| MonTus, W &t 7:000M 1o 33061 Balanca Forvard 5000 rur. 7003 15 7:006M Curtent harges s21267 Wabsie: wewpudriorg SMPLE BUSINESS KAVE PR ShPLs Read. Due 1 COVIDLS we e not csepting casn pavments P o Shop Bor 3t ot el SHeE b (ke A o out SR T an s 15 ot the boorh T A B it N Sma Chrte. pet Pt chare 501 ety nouz0m o g T2u8 3780 90030 P, ) i 0nse0n e smogn War Qua e 100252 oo garm Vil S horge 0003420 im0 ez s Chas 0001248 lan a4 Sty O v et o o SaraTor sisa SuMMARY CURRENTSERVICETOTAL 521267 mion nomie “TOAL chaRaEs Avkvally Tomp e BEERECHAEIEY 558 icsedo s saple orpaperc. Nrs::‘clﬂ QR Cade to update scoount 12345678 FRSCAB RID2355 Please fill in amount DO NOT SEND CASH [H— PAYMENY OPTIONS Pas Uty DIz Water Sarv "" NS i T — TR ip— pascong iy & mPersaas 253 P Ma St Prscon R Prowdsnce. Al 029011035 [ Forrprone: cormonrisess5 7305710 9 Fayonine bios/lputiamatiubany A5900103950028000002126.7000002126,77",[],[],[],"['4015686222', '029011035', '7000002126']",
62.jpg,Utility,../data/raw/Utility/62.jpg,"Nova Scotia Power Inc.

A, \ova Scotia PO Box 848, Halifax Nova Scotia B3J 2V7
Any questions? Please call us at 902-428-6230 Web Access
‘ POWER Weekdays 8am-8pm #123456-0
An Emera Company www.nspower.ca
Account Number 123456-0 Amount due by Jul 18 $336.39
Create your MyAccount
profile at www.nspower.
Pat MacDonald Domestic ca/MyAccount
123 ANY ST Service from Apr 12 to Jun 14, 2020

YOUR TOWN, NS
Your average cost of

electricity during this

period was $5.09
Meter number| Rate code | No.ofdays | New meter reading | Last meter read | Multiplier | Kwh used per day before taxes.
123456 2B =) 90824 88934 1 1890

‘Your meter was read on Jun 14, 2020

Billing date Jun 18 Includes payments received by Jun 18 Past electric use:

Amount owing from last bill 296.65 Bill date Ne.
Payment received May 15 - Thank you -296.65 (1) ams oy
Balance owing after last payment $.00
Jun 20 63 300
Engrgy cch:rges$10 o3 "" Apr 20 58 321
ase Charge .83/montl 21.66
Energy 1330 KkWh x $0.15805 298.71 Fen20 D
Total energy charges $320.37 Dec 19 &0 26
Oct 19 59 310
Aug 13 62 310
Other charges: Jun 19 64 310
Tax: HST (11931 4938 RT) 48.06
Provincial Rebate -32.04
Total other charges 16.02
Total amount due Amount due Jul 18, 2020 $336.39

Interest on overdue amounts is calculated at 1.5% per month
or part thereof (19.56% per annum)","Nova Scotia Power Inc. A, \ova Scotia PO Box 848, Halifax Nova Scotia B3J 2V7 Any questions? Please call us at 902-428-6230 Web Access ‘ POWER Weekdays 8am-8pm #123456-0 An Emera Company www.nspower.ca Account Number 123456-0 Amount due by Jul 18 $336.39 Create your MyAccount profile at www.nspower. Pat MacDonald Domestic ca/MyAccount 123 ANY ST Service from Apr 12 to Jun 14, 2020 YOUR TOWN, NS Your average cost of electricity during this period was $5.09 Meter number| Rate code | No.ofdays | New meter reading | Last meter read | Multiplier | Kwh used per day before taxes. 123456 2B =) 90824 88934 1 1890 ‘Your meter was read on Jun 14, 2020 Billing date Jun 18 Includes payments received by Jun 18 Past electric use: Amount owing from last bill 296.65 Bill date Ne. Payment received May 15 - Thank you -296.65 (1) ams oy Balance owing after last payment $.00 Jun 20 63 300 Engrgy cch:rges$10 o3 "" Apr 20 58 321 ase Charge .83/montl 21.66 Energy 1330 KkWh x $0.15805 298.71 Fen20 D Total energy charges $320.37 Dec 19 &0 26 Oct 19 59 310 Aug 13 62 310 Other charges: Jun 19 64 310 Tax: HST (11931 4938 RT) 48.06 Provincial Rebate -32.04 Total other charges 16.02 Total amount due Amount due Jul 18, 2020 $336.39 Interest on overdue amounts is calculated at 1.5% per month or part thereof (19.56% per annum)","['Jun 14, 2020', 'Jun 14, 2020', 'Jul 18, 2020']",[],[],[],
63.jpg,Utility,../data/raw/Utility/63.jpg,"BSES

LS and RS Cantomen

Bl of Supply for E1€ctricity

. 0w, At E

et (ol Fhorginaton Date 10

: . i Doy Motor Tupn e
e Mo v Sappiy Ty

P Vet e
s e

fre—y

Gt atogery

arirw MO g 39 90 97 07

Customaer Cere C

Biiling Detaitatts o frer;
Curerd Peiod Charger (T B @ g1y 101

oo o)
[ E

Sy e
T
Ty odaid i - T
semtgomcated for e paiod, 1oy o0 ) |
nveres for Y5175 e ditad i oo T 1 b geperisd Y.

oy chiced o 2
e e e
r -«mummmm","BSES LS and RS Cantomen Bl of Supply for E1€ctricity . 0w, At E et (ol Fhorginaton Date 10 : . i Doy Motor Tupn e e Mo v Sappiy Ty P Vet e s e fre—y Gt atogery arirw MO g 39 90 97 07 Customaer Cere C Biiling Detaitatts o frer; Curerd Peiod Charger (T B @ g1y 101 oo o) [ E Sy e T Ty odaid i - T semtgomcated for e paiod, 1oy o0 ) | nveres for Y5175 e ditad i oo T 1 b geperisd Y. oy chiced o 2 e e e r -«mummmm",[],[],[],[],
